"Dist Code","Year","State Code","State Name","Dist Name","JANUARY POTENTIAL (Millimeters)","FEBRUARY POTENTIAL (Millimeters)","MARCH POTENTIAL (Millimeters)","APRIL POTENTIAL (Millimeters)","MAY POTENTIAL (Millimeters)","JUNE POTENTIAL (Millimeters)","JULY POTENTIAL (Millimeters)","AUGUST POTENTIAL (Millimeters)","SEPTEMBER POTENTIAL (Millimeters)","OCTOBER POTENTIAL (Millimeters)","NOVEMBER POTENTIAL (Millimeters)","DECEMBER POTENTIAL (Millimeters)"
"2001","1993","3","Gujarat","Tapi","106.66","130.66","174.69","211.64","233.46","177.37","126.96","120.3","126.03","132.67","116.89","102.19"
"2001","1994","3","Gujarat","Tapi","110.66","127.46","171.77","202.89","227.24","164.22","124.23","117.61","124.1","141.24","116.73","96.07"
"2001","1995","3","Gujarat","Tapi","114.15","132.39","173.81","191.28","220.47","182.8","127.36","124.4","124.79","143.16","121.15","109.9"
"2001","1996","3","Gujarat","Tapi","119.71","144.29","188.74","211.42","227.72","177.59","125.85","118.18","124.4","134.19","106.35","99.87"
"2001","1997","3","Gujarat","Tapi","109.94","123.76","173.56","187.73","217.9","161.83","127.49","118.47","123.9","135.1","112.93","98.92"
"2001","1998","3","Gujarat","Tapi","107.98","128.88","176.25","202.48","220.46","167.98","124.02","116.19","121.69","135.68","107.32","98.79"
"2001","1999","3","Gujarat","Tapi","104.88","121.34","166.36","190.76","220.42","162.87","123.35","117.05","122.86","127.8","104.17","96.65"
"2001","2000","3","Gujarat","Tapi","108.9","120.35","171.83","202.71","211.37","165.12","120.97","116.23","124.72","136.91","108.32","96.64"
"2001","2001","3","Gujarat","Tapi","107.04","120.27","174.0","191.25","225.45","166.32","122.71","114.44","122.83","133.39","108.2","95.77"
"2001","2002","3","Gujarat","Tapi","107.92","127.74","172.81","193.56","231.19","162.08","128.89","113.67","124.18","133.63","106.31","93.18"
"2001","2003","3","Gujarat","Tapi","109.77","128.15","169.62","192.55","220.05","164.58","124.16","117.95","121.42","131.42","106.6","96.58"
"2001","2004","3","Gujarat","Tapi","104.84","116.61","161.76","202.24","210.33","162.42","120.16","112.03","121.36","126.28","101.37","92.63"
"2001","2005","3","Gujarat","Tapi","101.19","119.82","158.21","172.11","192.1","158.36","119.89","109.22","117.64","121.27","94.35","83.0"
"2001","2006","3","Gujarat","Tapi","95.32","111.27","156.18","179.9","211.87","150.5","118.94","110.82","118.0","123.8","98.29","90.4"
"2001","2007","3","Gujarat","Tapi","100.1","113.59","149.5","178.76","202.98","154.88","119.82","111.46","119.5","127.18","103.11","92.41"
"2001","2008","3","Gujarat","Tapi","98.77","110.34","157.29","175.55","210.34","162.87","118.45","113.67","117.75","126.91","106.8","91.7"
"2001","2009","3","Gujarat","Tapi","103.04","113.76","159.29","176.24","211.87","167.3","119.83","115.76","126.7","126.21","104.14","88.52"
"2001","2010","3","Gujarat","Tapi","98.89","114.13","160.4","189.35","218.02","156.0","119.68","113.44","124.75","130.25","106.83","85.92"
"2001","2011","3","Gujarat","Tapi","98.04","111.75","156.1","178.43","203.88","165.66","118.62","112.86","122.38","129.99","107.86","93.54"
"2001","2012","3","Gujarat","Tapi","98.62","112.61","153.35","179.1","204.25","163.02","125.24","117.13","121.25","128.21","97.88","90.72"
"2001","2013","3","Gujarat","Tapi","103.16","114.35","154.37","173.69","207.12","151.96","116.05","113.2","120.76","129.87","105.59","91.51"
"2001","2014","3","Gujarat","Tapi","112.75","110.16","152.4","170.54","194.85","165.78","121.07","113.77","120.89","131.19","102.56","91.81"
"2001","2015","3","Gujarat","Tapi","97.89","113.34","147.58","176.18","200.57","160.47","130.38","116.83","120.91","130.86","101.94","92.53"
"2050","1958","3","Gujarat","Aravalli","91.02","112.2","166.42","210.8","230.71","195.87","130.31","116.59","130.57","119.78","101.11","81.13"
"2050","1959","3","Gujarat","Aravalli","96.58","111.61","169.56","205.0","259.07","197.03","129.1","117.42","128.43","126.05","97.36","89.39"
"2050","1960","3","Gujarat","Aravalli","100.85","118.26","165.58","201.17","239.62","189.6","132.74","117.77","133.17","132.18","103.9","87.19"
"2050","1961","3","Gujarat","Aravalli","106.07","109.35","173.2","187.04","218.42","190.04","124.07","118.04","129.11","122.85","91.35","93.57"
"2050","1962","3","Gujarat","Aravalli","87.26","108.34","151.99","193.3","229.25","203.14","128.5","117.19","127.92","126.93","90.28","78.38"
"2050","1963","3","Gujarat","Aravalli","109.86","124.96","179.59","202.77","251.61","204.45","133.69","118.42","132.5","134.75","95.92","104.91"
"2050","1964","3","Gujarat","Aravalli","108.36","128.86","179.28","226.65","258.65","198.89","132.06","118.89","130.4","131.97","114.56","102.6"
"2050","1965","3","Gujarat","Aravalli","106.41","129.3","183.29","202.73","247.93","215.81","134.45","119.52","132.98","146.8","118.65","115.16"
"2050","1966","3","Gujarat","Aravalli","118.02","125.48","186.82","217.96","273.8","208.97","135.89","123.83","133.87","140.75","117.65","110.46"
"2050","1967","3","Gujarat","Aravalli","96.05","102.23","140.05","173.98","218.06","177.26","128.14","117.0","128.07","121.42","79.54","82.84"
"2050","1968","3","Gujarat","Aravalli","83.09","99.83","159.15","184.63","210.4","206.03","130.91","118.06","132.34","121.85","83.82","75.23"
"2050","1969","3","Gujarat","Aravalli","90.78","99.08","154.21","197.72","222.88","192.96","130.87","114.71","128.86","122.03","90.2","73.21"
"2050","1970","3","Gujarat","Aravalli","85.27","107.37","149.88","184.61","228.07","167.72","129.0","112.62","125.22","117.14","75.94","64.48"
"2050","1971","3","Gujarat","Aravalli","79.84","102.76","143.83","191.73","220.04","180.67","126.46","116.28","125.66","122.68","76.26","96.24"
"2050","1972","3","Gujarat","Aravalli","82.71","99.76","144.51","183.58","224.4","188.52","133.56","119.17","131.79","125.91","88.86","93.59"
"2050","1973","3","Gujarat","Aravalli","90.08","113.55","154.35","195.37","244.24","193.85","124.82","117.65","124.98","118.2","80.43","92.22"
"2050","1974","3","Gujarat","Aravalli","83.81","105.93","151.78","193.46","219.76","202.96","131.72","121.89","132.62","125.53","87.65","88.6"
"2050","1975","3","Gujarat","Aravalli","92.03","107.52","160.9","198.99","253.49","187.29","128.61","117.16","131.27","141.37","95.01","81.1"
"2050","1976","3","Gujarat","Aravalli","90.87","112.22","167.84","209.26","261.87","195.53","133.88","119.96","129.82","133.02","101.86","87.65"
"2050","1977","3","Gujarat","Aravalli","98.7","111.99","163.05","220.07","233.72","173.72","130.79","119.14","132.93","125.28","94.58","72.41"
"2050","1978","3","Gujarat","Aravalli","87.45","104.52","160.38","193.2","243.42","187.5","127.08","117.78","131.25","134.82","111.1","94.27"
"2050","1979","3","Gujarat","Aravalli","107.81","122.65","185.35","210.75","209.83","187.29","130.31","116.17","138.18","142.11","107.04","88.27"
"2050","1980","3","Gujarat","Aravalli","105.28","118.85","182.59","211.02","259.1","182.62","132.02","118.03","136.55","140.27","102.09","83.63"
"2050","1981","3","Gujarat","Aravalli","91.04","110.5","168.52","194.18","246.17","211.22","136.64","118.3","126.28","124.54","94.65","93.26"
"2050","1982","3","Gujarat","Aravalli","98.42","109.81","165.13","211.29","213.69","206.94","134.51","119.14","134.49","134.35","107.24","90.72"
"2050","1983","3","Gujarat","Aravalli","99.49","116.25","176.12","214.65","248.83","198.51","132.81","118.8","127.06","124.36","89.08","86.94"
"2050","1984","3","Gujarat","Aravalli","99.92","120.34","166.35","206.14","238.1","200.97","132.76","119.04","131.04","126.79","95.32","91.27"
"2050","1985","3","Gujarat","Aravalli","103.75","110.51","166.31","210.69","248.55","218.82","139.24","119.45","139.59","130.12","87.31","88.37"
"2050","1986","3","Gujarat","Aravalli","104.24","120.03","181.18","223.12","263.95","200.85","137.68","119.89","136.84","144.22","109.05","104.02"
"2050","1987","3","Gujarat","Aravalli","108.55","117.92","175.32","230.53","242.65","202.9","142.89","126.82","143.34","138.66","109.82","94.28"
"2050","1988","3","Gujarat","Aravalli","98.85","121.64","177.35","208.03","264.88","201.35","133.45","123.95","132.0","138.55","93.44","92.69"
"2050","1989","3","Gujarat","Aravalli","97.16","117.53","161.25","207.96","241.14","187.03","135.85","118.08","132.39","132.6","104.07","90.82"
"2050","1990","3","Gujarat","Aravalli","98.08","114.63","172.05","216.79","242.76","191.94","135.9","117.76","131.32","125.09","103.64","86.19"
"2050","1991","3","Gujarat","Aravalli","92.99","111.58","160.9","199.5","237.25","193.89","128.5","119.54","133.33","128.51","108.21","89.73"
"2050","1992","3","Gujarat","Aravalli","95.65","110.45","166.02","203.77","242.24","204.79","137.36","117.5","131.4","137.08","106.55","88.71"
"2050","1993","3","Gujarat","Aravalli","96.32","118.95","174.73","216.58","255.92","201.93","135.54","124.81","135.88","131.09","105.76","96.86"
"2050","1994","3","Gujarat","Aravalli","100.01","119.02","171.96","211.17","249.76","187.96","130.3","117.95","130.62","137.12","111.83","88.2"
"2050","1995","3","Gujarat","Aravalli","104.3","122.29","179.83","203.96","242.82","208.52","134.93","125.44","134.91","149.66","113.96","108.91"
"2050","1996","3","Gujarat","Aravalli","117.29","134.46","190.43","220.04","253.45","205.3","136.27","120.1","131.66","133.29","93.38","90.14"
"2050","1997","3","Gujarat","Aravalli","99.37","113.25","171.82","193.68","236.08","182.47","132.3","122.91","129.97","127.04","101.69","100.8"
"2050","1998","3","Gujarat","Aravalli","102.63","117.28","169.09","205.44","235.3","192.99","130.17","122.24","133.26","130.42","95.13","87.93"
"2050","1999","3","Gujarat","Aravalli","97.47","122.3","169.45","202.64","238.89","192.16","135.27","119.37","133.77","125.0","93.12","86.4"
"2050","2000","3","Gujarat","Aravalli","98.85","115.28","179.56","224.06","236.06","193.36","127.93","120.55","134.1","141.44","108.57","88.14"
"2050","2001","3","Gujarat","Aravalli","99.74","112.66","170.34","191.31","248.93","180.67","126.86","116.53","127.75","128.98","97.61","85.22"
"2050","2002","3","Gujarat","Aravalli","97.27","122.73","165.57","200.36","266.11","184.2","142.12","116.12","132.9","133.22","92.99","80.82"
"2050","2003","3","Gujarat","Aravalli","103.88","123.19","164.67","211.36","245.69","196.91","129.25","120.01","130.61","128.99","94.67","88.53"
"2050","2004","3","Gujarat","Aravalli","95.29","110.02","161.16","220.35","236.75","186.11","128.11","119.41","128.96","121.8","91.7","80.42"
"2050","2005","3","Gujarat","Aravalli","90.98","114.47","167.69","191.05","210.4","184.89","133.41","118.91","129.96","126.83","83.06","79.69"
"2050","2006","3","Gujarat","Aravalli","87.49","105.31","160.48","192.9","243.4","175.4","131.83","118.3","128.13","125.64","85.85","84.8"
"2050","2007","3","Gujarat","Aravalli","92.05","108.26","154.64","193.72","229.96","183.51","130.75","117.52","129.01","121.37","91.11","82.66"
"2050","2008","3","Gujarat","Aravalli","93.52","103.1","157.55","191.94","254.37","186.26","128.66","116.16","126.85","121.58","98.97","85.42"
"2050","2009","3","Gujarat","Aravalli","92.94","107.82","158.49","188.29","241.35","201.7","128.99","120.25","135.59","132.05","92.71","77.56"
"2050","2010","3","Gujarat","Aravalli","91.76","109.73","161.19","203.85","247.2","188.44","127.89","114.56","129.32","129.11","94.68","77.98"
"2050","2011","3","Gujarat","Aravalli","87.26","105.73","159.65","186.0","230.32","196.48","124.25","116.15","130.13","127.14","93.78","83.4"
"2050","2012","3","Gujarat","Aravalli","87.06","107.75","153.68","184.11","206.95","182.77","129.98","117.34","126.13","121.61","82.93","82.2"
"2050","2013","3","Gujarat","Aravalli","89.12","111.45","150.8","172.2","220.41","166.91","123.85","116.59","131.94","121.83","93.06","76.04"
"2050","2014","3","Gujarat","Aravalli","108.82","100.22","149.89","174.5","201.39","208.88","131.15","116.45","125.91","124.79","84.4","80.57"
"2050","2015","3","Gujarat","Aravalli","86.96","105.01","150.61","185.08","212.08","171.34","135.23","117.91","127.83","132.74","93.98","74.36"
"2051","1958","3","Gujarat","Botad","99.01","114.77","176.99","210.35","236.15","192.94","147.45","127.92","140.79","136.75","109.71","84.57"
"2051","1959","3","Gujarat","Botad","102.03","115.75","176.53","209.77","257.8","200.81","147.97","133.45","135.79","141.14","104.08","98.43"
"2051","1960","3","Gujarat","Botad","107.88","126.85","176.39","203.72","244.48","181.41","149.31","134.7","137.95","149.93","120.19","92.95"
"2051","1961","3","Gujarat","Botad","114.78","119.45","182.16","195.64","239.72","201.1","140.66","131.7","134.9","138.31","105.92","101.1"
"2051","1962","3","Gujarat","Botad","97.09","118.05","160.18","204.8","239.42","201.72","145.46","131.84","134.86","141.51","104.05","87.09"
"2051","1963","3","Gujarat","Botad","114.13","123.84","189.38","210.46","257.97","206.74","147.64","136.46","141.3","147.58","108.84","104.57"
"2051","1964","3","Gujarat","Botad","117.57","127.82","183.52","215.51","255.62","190.17","143.57","134.39","129.88","138.45","120.77","104.82"
"2051","1965","3","Gujarat","Botad","103.78","129.02","185.43","205.79","242.09","198.01","148.22","129.61","133.2","149.71","123.19","113.19"
"2051","1966","3","Gujarat","Botad","116.16","127.38","182.16","207.66","261.48","196.8","143.73","132.69","137.09","144.0","123.09","105.55"
"2051","1967","3","Gujarat","Botad","109.03","112.4","164.11","191.77","234.31","175.87","144.6","131.63","134.36","139.34","96.49","88.55"
"2051","1968","3","Gujarat","Botad","95.35","110.56","177.38","194.59","227.59","201.65","146.3","139.32","134.65","136.26","104.39","88.95"
"2051","1969","3","Gujarat","Botad","99.81","110.45","164.34","200.07","243.0","185.07","144.85","129.45","138.07","135.86","106.89","89.52"
"2051","1970","3","Gujarat","Botad","93.51","117.85","167.21","192.07","243.57","179.92","145.05","127.01","132.62","127.89","95.3","82.3"
"2051","1971","3","Gujarat","Botad","92.95","112.83","161.94","199.34","236.32","187.1","139.88","129.75","130.51","139.47","93.98","100.98"
"2051","1972","3","Gujarat","Botad","93.02","111.83","162.64","194.13","237.57","189.87","151.43","141.08","141.57","141.52","108.87","100.43"
"2051","1973","3","Gujarat","Botad","98.95","122.14","166.08","205.38","258.51","205.38","143.73","133.71","132.75","136.22","99.53","102.97"
"2051","1974","3","Gujarat","Botad","98.0","119.24","172.81","204.57","236.96","204.72","145.8","139.5","137.51","137.46","100.99","93.32"
"2051","1975","3","Gujarat","Botad","101.62","117.9","166.4","203.64","247.3","183.39","139.43","126.74","131.39","149.81","102.88","83.66"
"2051","1976","3","Gujarat","Botad","91.06","112.45","171.34","201.35","255.94","190.81","145.39","131.95","129.54","135.41","104.51","88.69"
"2051","1977","3","Gujarat","Botad","101.12","117.2","170.29","212.01","248.26","176.45","141.37","132.68","136.83","135.09","106.1","82.47"
"2051","1978","3","Gujarat","Botad","96.2","112.49","168.51","198.38","244.61","185.59","142.97","134.41","131.61","136.75","119.06","92.69"
"2051","1979","3","Gujarat","Botad","105.83","119.14","182.95","203.97","240.76","192.27","149.78","136.12","135.0","137.08","111.9","88.3"
"2051","1980","3","Gujarat","Botad","103.22","120.08","177.01","197.03","249.95","173.21","144.88","128.55","136.02","142.92","109.45","92.23"
"2051","1981","3","Gujarat","Botad","103.09","115.28","176.01","199.16","247.04","206.19","151.05","133.93","129.4","137.92","108.47","93.64"
"2051","1982","3","Gujarat","Botad","104.46","116.78","167.95","202.89","217.98","196.41","145.81","133.34","135.15","139.73","113.98","96.19"
"2051","1983","3","Gujarat","Botad","105.26","121.03","175.96","207.4","254.18","192.77","142.03","131.67","130.24","138.38","103.94","93.72"
"2051","1984","3","Gujarat","Botad","105.24","131.87","173.54","205.66","243.33","194.35","142.41","132.55","137.8","136.69","103.6","96.02"
"2051","1985","3","Gujarat","Botad","109.64","117.77","176.51","209.6","247.4","204.93","151.94","133.04","140.42","132.57","97.86","98.88"
"2051","1986","3","Gujarat","Botad","109.09","122.49","181.19","213.92","256.97","194.98","155.48","134.99","142.18","148.74","116.94","105.01"
"2051","1987","3","Gujarat","Botad","111.84","120.53","178.31","226.82","241.82","198.58","161.44","145.5","151.61","146.0","115.32","98.08"
"2051","1988","3","Gujarat","Botad","102.88","126.43","179.39","212.49","258.54","198.43","148.11","134.9","133.47","140.79","98.15","93.04"
"2051","1989","3","Gujarat","Botad","99.3","112.92","166.38","206.69","237.54","187.34","146.88","129.49","131.06","138.12","107.38","93.51"
"2051","1990","3","Gujarat","Botad","103.46","122.95","173.74","209.51","252.58","196.73","157.34","131.17","132.0","128.79","109.44","89.84"
"2051","1991","3","Gujarat","Botad","99.68","113.6","163.84","199.55","234.78","195.15","137.91","131.76","137.43","135.7","109.31","87.14"
"2051","1992","3","Gujarat","Botad","98.05","118.83","171.25","195.91","245.73","204.21","150.49","128.79","134.89","141.09","113.46","89.6"
"2051","1993","3","Gujarat","Botad","105.32","125.06","179.26","216.97","257.61","197.39","151.96","144.67","144.72","138.23","120.09","101.08"
"2051","1994","3","Gujarat","Botad","107.43","125.93","182.33","210.32","248.92","185.31","145.57","134.27","137.55","141.44","118.78","93.34"
"2051","1995","3","Gujarat","Botad","112.91","128.03","183.47","202.61","239.02","197.52","146.04","138.02","139.46","154.35","122.65","109.43"
"2051","1996","3","Gujarat","Botad","118.27","135.65","189.86","210.35","251.23","198.93","146.26","134.79","136.67","140.33","99.58","92.71"
"2051","1997","3","Gujarat","Botad","101.67","115.22","173.35","185.59","228.73","176.56","144.66","133.04","131.58","133.18","104.8","97.67"
"2051","1998","3","Gujarat","Botad","103.73","120.4","170.11","205.74","238.39","189.43","144.73","131.26","138.35","139.07","104.43","95.61"
"2051","1999","3","Gujarat","Botad","98.97","118.3","169.09","190.6","239.06","178.83","143.05","130.33","135.56","128.41","99.75","88.84"
"2051","2000","3","Gujarat","Botad","97.28","112.67","170.27","212.89","236.87","194.48","140.06","133.17","133.61","137.87","102.05","84.9"
"2051","2001","3","Gujarat","Botad","99.35","113.22","174.31","189.08","253.02","182.17","135.17","123.49","134.34","143.76","108.8","90.8"
"2051","2002","3","Gujarat","Botad","106.03","124.07","172.77","203.53","256.76","186.31","155.64","128.68","133.75","137.99","99.03","82.36"
"2051","2003","3","Gujarat","Botad","103.51","120.38","166.39","202.51","240.55","183.71","131.99","125.95","129.82","132.99","96.53","86.26"
"2051","2004","3","Gujarat","Botad","92.45","110.44","163.58","210.49","233.19","180.98","133.43","127.69","129.28","132.34","96.76","83.0"
"2051","2005","3","Gujarat","Botad","93.53","113.73","165.22","185.25","215.72","179.52","141.33","125.24","132.05","126.73","92.17","80.07"
"2051","2006","3","Gujarat","Botad","90.0","107.82","157.87","189.62","237.18","170.21","134.27","125.53","123.42","126.93","91.68","83.43"
"2051","2007","3","Gujarat","Botad","94.35","107.51","156.41","187.02","226.02","171.05","135.4","122.07","125.41","129.69","95.75","89.04"
"2051","2008","3","Gujarat","Botad","95.13","109.11","160.64","185.22","234.77","185.56","135.08","122.37","126.39","129.99","104.75","89.25"
"2051","2009","3","Gujarat","Botad","97.0","110.13","162.93","193.12","228.25","180.05","131.4","128.98","135.21","134.81","99.75","76.14"
"2051","2010","3","Gujarat","Botad","92.69","109.28","166.36","199.2","239.12","176.28","126.48","116.05","124.46","130.03","97.78","80.99"
"2051","2011","3","Gujarat","Botad","95.31","108.21","159.29","189.93","231.04","193.85","131.22","122.99","129.03","130.36","101.15","84.26"
"2051","2012","3","Gujarat","Botad","91.46","110.35","154.87","183.87","219.5","178.07","138.4","126.79","125.55","128.69","91.86","82.92"
"2051","2013","3","Gujarat","Botad","93.29","105.27","156.23","176.73","221.25","161.85","127.58","121.65","134.08","125.84","98.95","78.68"
"2051","2014","3","Gujarat","Botad","104.96","104.95","151.67","172.11","210.12","186.62","137.59","124.69","125.5","129.1","94.03","80.75"
"2051","2015","3","Gujarat","Botad","91.25","104.06","153.15","186.47","213.86","166.22","148.16","123.84","130.76","133.33","97.51","86.31"
"2052","1958","3","Gujarat","Chhota Udaipur","101.66","124.23","176.81","210.61","224.21","185.48","126.59","113.33","125.64","129.79","111.07","90.47"
"2052","1959","3","Gujarat","Chhota Udaipur","103.56","118.06","172.78","201.03","243.06","188.2","125.8","116.72","123.85","132.09","103.23","98.13"
"2052","1960","3","Gujarat","Chhota Udaipur","109.87","125.23","174.05","195.03","232.33","179.37","126.75","116.58","124.35","138.32","115.5","94.55"
"2052","1961","3","Gujarat","Chhota Udaipur","118.55","118.53","187.09","191.56","210.67","183.41","120.88","116.57","125.26","132.01","104.05","105.16"
"2052","1962","3","Gujarat","Chhota Udaipur","100.53","119.92","159.78","196.5","224.07","199.05","123.53","117.29","122.51","143.78","105.29","88.13"
"2052","1963","3","Gujarat","Chhota Udaipur","119.89","129.41","184.42","197.23","237.57","190.74","128.86","116.33","125.65","136.24","98.97","107.76"
"2052","1964","3","Gujarat","Chhota Udaipur","111.13","128.44","176.13","222.61","244.53","181.96","125.03","115.28","121.92","129.82","115.78","107.96"
"2052","1965","3","Gujarat","Chhota Udaipur","110.59","133.28","186.13","193.15","232.71","192.23","127.32","115.43","124.81","144.54","119.46","112.96"
"2052","1966","3","Gujarat","Chhota Udaipur","121.06","129.19","182.51","205.66","248.97","194.92","127.76","118.58","125.3","142.42","118.13","108.78"
"2052","1967","3","Gujarat","Chhota Udaipur","98.73","106.65","142.81","174.11","207.86","168.12","123.54","114.83","121.63","128.12","90.44","86.3"
"2052","1968","3","Gujarat","Chhota Udaipur","87.65","103.42","159.11","176.63","201.58","189.07","124.74","115.68","124.88","124.78","92.91","77.32"
"2052","1969","3","Gujarat","Chhota Udaipur","92.57","98.98","159.14","188.12","213.52","178.12","123.99","112.7","121.65","122.72","97.52","81.27"
"2052","1970","3","Gujarat","Chhota Udaipur","90.62","113.42","151.85","178.57","216.37","159.19","123.11","111.12","118.64","118.74","81.78","71.05"
"2052","1971","3","Gujarat","Chhota Udaipur","86.27","109.21","144.78","196.24","210.86","169.72","126.04","114.61","119.5","128.34","85.67","98.77"
"2052","1972","3","Gujarat","Chhota Udaipur","84.01","104.59","143.3","180.21","218.28","180.64","128.44","118.86","124.3","132.97","94.53","98.62"
"2052","1973","3","Gujarat","Chhota Udaipur","94.52","117.12","157.84","188.5","234.84","189.06","121.86","115.22","119.09","128.1","89.4","91.21"
"2052","1974","3","Gujarat","Chhota Udaipur","89.38","104.87","156.0","185.68","211.99","191.23","125.69","118.62","125.78","128.99","96.15","89.95"
"2052","1975","3","Gujarat","Chhota Udaipur","96.7","114.59","162.35","199.76","240.03","176.99","123.51","114.69","122.53","140.56","99.33","84.78"
"2052","1976","3","Gujarat","Chhota Udaipur","97.0","116.21","168.07","205.67","245.36","181.67","126.47","116.7","123.37","133.59","100.59","85.0"
"2052","1977","3","Gujarat","Chhota Udaipur","99.03","108.44","166.44","208.35","217.39","161.27","124.48","116.47","124.47","126.13","99.77","77.28"
"2052","1978","3","Gujarat","Chhota Udaipur","91.22","106.78","160.1","193.72","233.53","175.24","123.23","117.28","124.82","145.73","113.52","101.54"
"2052","1979","3","Gujarat","Chhota Udaipur","110.8","129.47","190.01","212.67","209.35","182.09","125.79","115.49","126.92","136.59","110.12","92.32"
"2052","1980","3","Gujarat","Chhota Udaipur","106.99","125.06","187.51","206.86","246.69","167.3","127.72","115.46","129.32","143.97","108.03","86.68"
"2052","1981","3","Gujarat","Chhota Udaipur","100.27","116.29","175.65","193.65","231.51","202.42","129.21","117.35","120.45","130.76","99.82","95.68"
"2052","1982","3","Gujarat","Chhota Udaipur","102.42","113.59","168.77","210.22","199.02","195.98","128.3","118.59","127.67","137.23","107.92","90.12"
"2052","1983","3","Gujarat","Chhota Udaipur","104.4","121.98","181.47","215.03","241.39","188.97","128.09","115.47","121.19","129.8","96.65","90.65"
"2052","1984","3","Gujarat","Chhota Udaipur","102.66","122.73","167.35","199.78","222.04","182.88","126.0","118.54","124.23","128.77","101.59","89.46"
"2052","1985","3","Gujarat","Chhota Udaipur","105.82","116.51","172.72","211.45","239.34","201.95","131.42","117.73","131.79","133.21","100.0","91.27"
"2052","1986","3","Gujarat","Chhota Udaipur","110.91","126.55","193.52","227.27","257.3","187.75","132.3","117.89","131.38","152.69","118.08","106.16"
"2052","1987","3","Gujarat","Chhota Udaipur","117.09","128.27","183.81","233.32","228.51","193.71","135.92","121.78","135.91","141.48","112.32","97.67"
"2052","1988","3","Gujarat","Chhota Udaipur","107.69","132.51","187.68","203.41","252.13","184.8","127.13","120.23","121.93","137.3","98.43","100.21"
"2052","1989","3","Gujarat","Chhota Udaipur","106.12","123.08","158.71","209.0","230.79","178.5","128.83","115.34","125.74","134.62","106.25","92.33"
"2052","1990","3","Gujarat","Chhota Udaipur","99.15","124.2","177.24","216.13","225.21","176.43","132.23","115.0","125.47","129.74","108.91","94.51"
"2052","1991","3","Gujarat","Chhota Udaipur","102.1","117.45","172.98","202.09","226.18","178.95","121.44","116.2","128.27","137.33","111.23","96.69"
"2052","1992","3","Gujarat","Chhota Udaipur","102.75","119.56","171.54","204.25","231.34","197.44","130.83","114.85","125.8","140.25","113.68","92.48"
"2052","1993","3","Gujarat","Chhota Udaipur","100.13","125.8","179.22","221.09","246.85","192.11","129.17","122.33","127.92","133.45","111.03","98.57"
"2052","1994","3","Gujarat","Chhota Udaipur","104.5","124.08","170.71","207.9","239.11","177.9","124.81","116.89","124.65","144.37","118.92","91.03"
"2052","1995","3","Gujarat","Chhota Udaipur","112.13","133.65","179.47","193.7","227.4","200.68","129.52","124.31","126.23","149.96","120.31","110.17"
"2052","1996","3","Gujarat","Chhota Udaipur","120.6","145.79","194.17","218.98","239.71","192.69","128.21","117.27","124.29","135.05","98.65","97.27"
"2052","1997","3","Gujarat","Chhota Udaipur","106.25","121.06","176.29","194.49","223.76","172.71","128.78","119.78","124.42","134.6","108.08","101.14"
"2052","1998","3","Gujarat","Chhota Udaipur","108.22","126.47","176.85","207.85","222.16","182.35","125.26","117.28","124.04","134.45","99.06","94.89"
"2052","1999","3","Gujarat","Chhota Udaipur","103.39","123.64","170.13","199.9","232.36","180.55","127.72","116.97","125.18","126.42","98.12","92.83"
"2052","2000","3","Gujarat","Chhota Udaipur","106.89","122.03","182.24","216.28","218.58","177.06","122.44","117.36","126.88","145.01","111.01","92.72"
"2052","2001","3","Gujarat","Chhota Udaipur","104.6","118.8","175.08","197.15","236.02","174.45","123.51","114.76","121.58","131.76","106.3","90.54"
"2052","2002","3","Gujarat","Chhota Udaipur","105.61","128.74","171.38","198.49","252.15","174.92","135.36","114.07","125.11","137.24","98.6","85.76"
"2052","2003","3","Gujarat","Chhota Udaipur","111.19","131.51","168.65","202.11","230.84","181.28","123.39","117.26","121.31","132.3","95.9","90.73"
"2052","2004","3","Gujarat","Chhota Udaipur","102.43","114.4","162.06","219.96","221.67","173.27","123.03","114.31","121.49","122.98","96.68","86.96"
"2052","2005","3","Gujarat","Chhota Udaipur","96.55","121.47","166.35","184.0","199.49","172.37","123.76","112.97","119.49","126.2","88.77","80.47"
"2052","2006","3","Gujarat","Chhota Udaipur","92.16","107.14","158.92","190.79","227.83","161.33","123.34","113.7","118.38","123.74","90.03","87.68"
"2052","2007","3","Gujarat","Chhota Udaipur","95.37","112.14","151.42","187.3","216.69","166.91","122.38","113.23","119.72","123.78","97.36","87.05"
"2052","2008","3","Gujarat","Chhota Udaipur","96.85","109.04","157.92","186.46","230.65","173.8","122.27","114.62","118.85","127.16","105.7","86.79"
"2052","2009","3","Gujarat","Chhota Udaipur","98.75","113.6","163.75","182.35","229.12","188.38","123.42","117.92","129.79","131.65","101.73","82.86"
"2052","2010","3","Gujarat","Chhota Udaipur","95.64","111.71","164.74","200.69","233.73","171.4","121.5","112.9","124.7","130.14","102.26","79.73"
"2052","2011","3","Gujarat","Chhota Udaipur","92.37","109.61","160.59","181.21","217.31","181.03","119.85","112.66","122.04","130.98","101.42","86.91"
"2052","2012","3","Gujarat","Chhota Udaipur","94.74","111.22","155.59","184.92","205.66","171.73","126.36","117.21","119.95","126.72","92.35","87.58"
